"transaction_id";"account_id";"merchant_id";"amount_usd";"transaction_date"
"TXNDRFR8065XR8C5E";"ACCBKNN7D5T625L";"MERO3XZ3VCVI2QO";3974.76;"2025-08-08 03:57:18"
"TXNGR65BXTOZNBTN8";"ACCLR541CYUEG4K";"MER601O85PV9PNB";9195.34;"2019-05-19 12:43:30"
"TXNQGFK2PTFLO73GG";"ACCDUKPDOSN383L";"MERHEXMPFDC9I5N";3116.9;"2025-12-16 21:03:16"
"TXNXH3MIBWDA2Q01I";"ACCM92K5U9TDVB0";"MERMGVE16WV4FN8";3946.17;"2022-11-12 16:07:40"
"TXNWXLIUF17CMDAQW";"ACCV7UV6TJYTXW4";"MEREJ2NBRJBAJS1";2664.56;"2022-05-26 22:03:40"
"TXNSWFXH5MJXI5TGF";"ACCR63BFM670BB5";"MERSMDYWIVGLXVN";455.55;"2019-02-18 07:52:11"
"TXNKGP9AVLVJQAVMV";"ACCEV4C9KK6W3MM";"MERZ8I5B3KDP1U7";2570.99;"2024-03-15 13:25:24"
"TXNPH2UIYLVFS6JLL";"ACCYIRWMJZUFDZD";"MERF5KN9AVXUBU9";8538.79;"2024-03-21 19:00:52"
"TXN79BR1JV39R924N";"ACCXQ6CPB08YK5H";"MERBDNELXQNJFYV";8455.95;"2021-12-07 06:51:20"
"TXNKEYXOSZFXU1TYV";"ACCV2NVTKMGGM16";"MERJGM9FSOC4H0O";8656.98;"2022-12-13 18:52:29"
"TXN85OPPL5OBQ1LOT";"ACCEVAD2QW4V9BP";"MERO9FT8R8B0DS5";209.44;"2023-04-01 02:08:00"
"TXNSBRCHTNZ11O9X0";"ACC7WN77S275J4I";"MER4IJJECQUB4O3";371.02;"2024-07-28 05:35:13"
"TXNW2KONEZIU3KD7G";"ACCNM9AHYJFKA8M";"MERRGH2XVI7ASB2";1164.06;"2020-06-07 02:25:12"
"TXNPUD12WUAC4WODC";"ACCOYRP913MHWKG";"MER50HIPC0F2W5G";1775.42;"2024-03-04 06:44:36"
"TXN6K6D6ZKRW3WSPY";"ACCLU3MOD69UQUT";"MERD5YR0NFXSRE5";1860.73;"2020-04-18 23:52:01"
"TXNTSZCFG3YH27NVD";"ACC0MS1WV5FZNN1";"MER66K3SUCRBZWD";7259.16;"2021-06-09 17:13:05"
"TXNNQUNJ5N3UR61J7";"ACC0M57AZ2GSN8S";"MERP48KBI92B065";2958.46;"2023-01-19 19:44:30"
"TXNNGPXB0RS714ESV";"ACCDF3XOP0D5NDV";"MERQU91RHYF32SL";664.29;"2022-02-05 04:28:58"
"TXNYLHYK18KYLAHLM";"ACCD0S77SJBOHUC";"MERYUMYLJI9MDHZ";6006.08;"2025-03-09 16:21:37"
"TXN4PP4YUG8QA582A";"ACC6LUDCDC7XS9F";"MERU6T74W8M7GHI";2528.71;"2022-01-25 14:20:08"
"TXNBLQB1J5RYPXU4M";"ACCTYNAVB25L7N8";"MERYEL6EXR41ORF";285.8;"2021-08-15 22:46:39"
"TXNRZ1D0S1WQNCSI4";"ACC8FMVUTO4MYJ1";"MERM1KDG9YMZVH8";3634.31;"2025-07-09 05:58:33"
"TXNJMFM2PNTAJ2BK1";"ACCUJZGQ1JMY53N";"MERPVJQM8QZ4JXL";3729.21;"2022-04-20 14:07:14"
"TXNUDK0889LQV77ZH";"ACCJFW0BO0LQTWN";"MERHIKKXQ5LOZLG";478.94;"2021-02-16 23:48:51"
"TXNGCD4DP94XJ7SJ9";"ACC6FNBV79ENE39";"MERYL1X3CLS1LOZ";2816.39;"2022-07-10 06:18:06"
"TXN3JA2UT0C864H90";"ACCAHUM8TYP0GS0";"MERR6H7U0WPF76V";3431.86;"2019-06-22 15:52:53"
"TXNZCA6SQTB1VIH4G";"ACCF4QIJOOX5QDS";"MERFMNIOQMS09HR";6621.06;"2019-07-14 10:40:26"
"TXNWQH50T5Z195IVI";"ACCFWPO5P7MUDAZ";"MERL9OSB7Y3OJ10";1270.22;"2024-10-03 14:20:31"
"TXN1DBOBATWXE7X1D";"ACCL4K9WFL8OGOI";"MERTWR0YU94BL6S";9604.47;"2023-07-30 05:52:05"
"TXNZ37K04IZKXTRF3";"ACCAO24TNLH3FOC";"MERFJF3I4UVECB5";7615.6;"2025-11-18 07:46:00"
"TXNQZ4Q7UP6SAEFY1";"ACCYGFT3WIYI81B";"MERBHJ7EC0XH0ZH";4482.79;"2020-10-02 05:20:44"
"TXN3JDBISW1YWDP3P";"ACC9BMXLQF7R41S";"MERQ8TSE2CY2G4A";3902.91;"2019-08-14 05:49:11"
"TXNNANM4497S1X4SA";"ACC0LZRV2MXH14J";"MERRF2ADALUBSQ2";9637.82;"2019-11-30 09:39:00"
"TXNYM84SAY63P4390";"ACCR7JH8XHC2C4Q";"MERS3OWNLDEY6FJ";181.89;"2024-08-09 19:52:20"
"TXNCUZ0NO03E60SUT";"ACCSQCF13DZB7TQ";"MERI3BQNPX48Z46";9525.29;"2022-06-30 01:33:56"
"TXN5A2OM361T2H3EZ";"ACCBDH468QK3767";"MERLSJNO83UL1XO";2598.27;"2024-04-09 12:52:56"
"TXN42LPO1HG56NAX8";"ACCNBOENL18QOM5";"MERYIIVF4MRGXBA";591.91;"2025-03-01 04:01:05"
"TXNOS6ESF077JTEUP";"ACCB1WRNB60EA09";"MER2MN7RM87EEI4";3273.83;"2019-03-16 15:08:13"
"TXNAUN626MCFYNGBV";"ACC5852AC1B0KN2";"MERDWQPZA6XISHK";3308.27;"2024-05-25 13:39:56"
"TXNITCIWNF1TWP3ID";"ACC4PBKC6XVV8WA";"MER2TCS70DHR26I";3924.71;"2022-02-27 11:01:52"
"TXNYL2INGZJQ8TVTD";"ACCME76IW43URQE";"MER8382JMWYVY21";6206.35;"2019-03-04 22:33:13"
"TXNN07WQB4KW00LKY";"ACCVFDLNVX9SM2D";"MERPU34OHDEICJL";2714.68;"2021-12-08 18:45:16"
"TXNZ34QEFTZJJI200";"ACCLBG5Q56CENR5";"MEREBI5SSC3610N";4470.68;"2024-01-18 08:44:50"
"TXNVTDICQ03NNT9XP";"ACC3CUDNCWP0F53";"MERS4HAT9ESMBYX";3048.46;"2019-03-28 05:37:53"
"TXNGT5TF519F7FVRI";"ACCX0GGDJ8SWINS";"MERUH39Q0V4S2IL";6662.83;"2024-06-29 06:00:30"
"TXNSOOHE864F1TAE9";"ACCZQM0SZGVD0WI";"MER1I6SGHXVBVFH";9260.21;"2024-07-12 00:41:21"
"TXN5NGMCJF4R8483K";"ACCFKEOYON8IGOK";"MERLD9D2WWWRHCC";9661.64;"2020-06-04 19:09:28"
"TXNANDZSSYIQ5DV9Q";"ACC07Q55R35EGS1";"MERLD9D2WWWRHCC";7084.38;"2025-09-26 15:18:46"
"TXNSCPP2PQ5MPUSML";"ACCHDI6XG9A4PTL";"MERGLSQVGOILTGG";127.66;"2023-11-26 22:26:37"
"TXNAH0YNEOW68ER34";"ACCICU3X1JMMNM5";"MERPGCEHD3RI6U6";5861.77;"2022-10-02 09:03:58"
"TXN7KKA8PFVL66KH6";"ACCASC9KUFM56AU";"MERXKRAGU1ERBLH";4920.94;"2020-02-26 10:15:13"
"TXNU6IE5Z4FCK1GN6";"ACCOU8HLA604KYI";"MERK5GRFK4OJQNX";3983.69;"2020-02-05 02:06:41"
"TXNAZMDONQ7TU7NTW";"ACC6YE467CSPTMA";"MERMCX97JDMN7ZS";9691.14;"2019-04-10 08:56:29"
"TXN2MN91JJGUMLTS8";"ACCA9J81NZS2AXY";"MER5HSCZPD4009V";9903.27;"2019-08-07 18:03:50"
"TXNC0FPBSV3234UYF";"ACCT6YRUYBWYATY";"MERW3LQXWSO7D5R";2312.47;"2024-12-27 20:16:48"
"TXNDI5G2LV86OM7O4";"ACCWR0L8R48YGID";"MER7EQ0R3T81G44";5155.26;"2023-01-04 02:32:13"
"TXNPZDELJ170JDUSN";"ACCXWIYDMOOW0JP";"MERGK6FGYPNAWO8";8061.36;"2025-07-16 20:01:27"
"TXNG4J3SWSR91PDHF";"ACCD8WD64H60TPZ";"MERCOYDG2V0LWFU";4437.31;"2022-05-07 15:37:08"
"TXNO6YIHG25J8UNO0";"ACC6UI2M8EFJ5XI";"MERRFTT50C73L6T";1515.27;"2024-12-15 10:43:13"
"TXNCG4B7FCQRH539N";"ACCB1LETC7V9ZQX";"MERIYEM4RDKLZH0";9129.03;"2025-12-08 14:39:36"
"TXNXOAO35EQ624S2P";"ACCZ0AXJXZIWWE9";"MERQV7FXIGVYMK6";8599.01;"2022-08-22 14:58:22"
"TXNSMZ62T87JBI2W0";"ACCST9T2BH70NDI";"MERXFEYXBEI5FYL";5397.97;"2022-12-29 08:21:04"
"TXN9CQU5OGL7BGLY3";"ACC2CUI6ZQQIPVO";"MER3PV9U2SE6Q9T";3416.78;"2020-03-20 12:45:52"
"TXNHIFVHHPO845C96";"ACCMKMBGO8D2NEA";"MERF5VNAFWESWKY";783.28;"2019-07-31 03:20:29"
"TXNDK48OZKUG3C10G";"ACCEOQ7F0O0MG0E";"MERMKXNIGXWO7PW";8871.39;"2023-12-18 18:01:43"
"TXNI9PLRJ9O8A2RZT";"ACC4SEP6NZ7S96B";"MERPT93F2AK58P4";8714.83;"2019-08-02 15:12:04"
"TXN2H7XQ5I936ERB3";"ACCP37ZGXCIA4LO";"MERF4JQRUU7RK32";3432.24;"2024-08-05 21:58:38"
"TXN5G6UOWBVWE7XJ4";"ACC8F2TCS9UM7H8";"MERCKI9MRV3I8P8";1783.65;"2020-11-19 04:36:32"
"TXNIPD0YIAIXW7FX7";"ACC2NMXGRAO5WQ5";"MER9O1Z2UHNLM0L";273.15;"2023-10-09 05:22:19"
"TXN6E63KJB4P113LU";"ACCYUWDIQ9QYI0U";"MER9D5RQ1K1QK6V";816.14;"2024-02-19 14:30:39"
"TXNTJUR1TOI8W2JTB";"ACCD0G6W8C1JIQD";"MER4RJSWDBF5FK1";1288.38;"2022-02-23 03:54:02"
"TXNGV2E6GF88606BP";"ACCBQJFT0N1OKIR";"MERCCX5LDFTVMLK";6109.77;"2024-02-23 06:07:42"
"TXNGEXMS0S8EV5T06";"ACC9MGOR8H806IZ";"MERMU4FFZDSY8EC";8820.36;"2025-05-27 04:44:07"
"TXN7DYKTMCM8Y47F7";"ACCMM4SBAT2W165";"MERZIJBEHI0A21K";4050.98;"2023-11-04 11:38:01"
"TXN4GXSTQ3I8XU6CD";"ACCVKSGUC6CO9FS";"MER9FM8B3O9L935";7924.67;"2020-08-22 20:20:20"
"TXNBQ9AXCXXHLXMKT";"ACCBJHGNZZ4V5ND";"MERFT6E1O4QGU34";8335.5;"2024-07-26 01:05:06"
"TXNNWW0QL1P4R5LNM";"ACCXSUHULVQ97BJ";"MERENOTPWD5ATY5";466.93;"2020-07-29 15:43:07"
"TXNGZIA964MLRHLI5";"ACC7RZJUK676RMR";"MER9YF96UA5CWRF";3731.67;"2019-07-23 06:38:00"
"TXNQHO5V54TVMUTW6";"ACCCLUOCSNRHQWC";"MERIM2LVI8J75WU";2591.14;"2024-02-28 17:16:56"
"TXNHMZ3LUUUC39NMZ";"ACCM9US309GWQNV";"MERLZU6H0NHXYGM";3191.61;"2022-06-16 13:12:53"
"TXN1HEI6J68061O8T";"ACCPJKPARLZMWJF";"MERNK84A1IL9YQ5";275.5;"2025-02-12 02:08:20"
"TXNRO6GLXKVYMQJCF";"ACCSZYNEEYNVUSL";"MERU70GLO9N0VBY";8681.48;"2020-07-08 20:38:25"
"TXN91BXGCEI7FG624";"ACCGUGW2QMAK8GT";"MER6RDQBL9MQC7V";187.23;"2019-11-09 15:00:53"
"TXNUZXG2YHLT5T9WC";"ACC7B6BPEE1MWSF";"MER544A4S2TQGJ1";1287.29;"2023-08-09 09:57:29"
"TXNK9BZEO7CK48DOG";"ACCNGAJWWZN80FY";"MER7M4DC6YLN7OB";1285.66;"2022-08-06 11:11:15"
"TXNWOHOT9WH48DSDW";"ACCONCZ7VMX9ERV";"MERW406Y25Q5GAI";3392.31;"2024-09-18 22:37:28"
"TXN6UW5G46F32OBUR";"ACCQ3DEMMUALM39";"MERECJ05HSBTIUE";2729.57;"2023-07-05 02:45:17"
"TXNOPR93YDC4RC8RK";"ACC3KN8RV0YGCRZ";"MERV68QWJPF71S5";6124.61;"2019-11-01 04:21:53"
"TXNPK0KJFFFXV0ZU7";"ACCN14CJQT33BV9";"MERNMMUYUNLCW30";7088.89;"2020-08-29 02:21:28"
"TXNGK2YZTDZ9M6NT6";"ACCXR7YSHYJS1WU";"MERHTACG01WMYAI";1880.46;"2024-09-22 11:43:29"
"TXNH4K4Z7FY06IOCX";"ACC7COT00DI6YSS";"MERYTAWY0DX7HDE";9302.27;"2023-10-28 06:08:56"
"TXNPF57VTGUJERH0P";"ACCG4XABCZH1TG6";"MERWQBM2WPG27J7";2699.19;"2025-03-08 23:16:18"
"TXNHSHRGW9SYG3L7L";"ACCOLRN2L4HKT92";"MER945BFJ7XF1AU";4789.41;"2020-11-23 21:12:06"
"TXNSQ1VE63SNTAC80";"ACCCN3CU8ABOB4G";"MERSXNTSBHFYNU3";3728.2;"2021-05-18 05:22:00"
"TXNH3WA3WPFTX1VUQ";"ACCMB9K8BOVKYXM";"MERT689UZIIGQJP";575.08;"2023-03-08 09:35:45"
"TXNNOJT8LVGNEG21Z";"ACC33KDHTNPAY7F";"MERI02MZUV09YP4";8308.82;"2022-07-07 14:58:16"
"TXN53NAAP6TXCCVPG";"ACCDGEDPZBP6RJ8";"MERNMQCUL669XWW";749.73;"2024-09-16 23:59:03"
"TXN9YM2E0V7RPYWBG";"ACCTGVMIF27T00O";"MERQU91RHYF32SL";1100.81;"2023-04-26 21:41:48"
"TXNHDUK4OR3U3DP7Y";"ACCOPE1IZ4RD4IS";"MERUP26SRZEB5DE";6623.56;"2022-04-01 22:38:29"
"TXNNVT3E186L4I1JB";"ACCZUEJFCBA8RE6";"MER5O73KQOLFA9X";7918.19;"2024-09-03 03:05:40"
"TXNAJTZT57ODSKMF7";"ACCRFOSDDFB69IT";"MER3S7KHT0EW3TR";4927.22;"2025-09-10 16:02:06"
"TXN8BN2XK19DG9YO8";"ACCVDR1YZTMDMGQ";"MER01YB4O1O69OX";3374.2;"2021-05-14 15:46:54"
"TXN7SA9V9G0X9GEGU";"ACC2QMWQTV4AQKY";"MERZ65X835ZA5DP";4011.26;"2023-12-22 15:26:05"
"TXNT6L33Y56TSMCE8";"ACC5IFI6FCRJ4Y8";"MERT737GR2549ZB";9565.73;"2023-05-05 18:32:04"
"TXNW2XR7CTLJ60F2C";"ACCBXG76X3K8PAF";"MERXPYKJVSZHZQH";9524.13;"2025-07-10 09:56:59"
"TXNGLXZZC8VUWV2CN";"ACCTQ3YOOHFDYM7";"MERUV1XK64SV3YZ";1052.28;"2019-10-22 14:37:56"
"TXNWSPTAC3MQDQ0B8";"ACCQU2EM677CK6Y";"MERWXNWLBAVMORP";4669.79;"2024-07-12 19:00:02"
"TXNK9QA3SUHR9PEVR";"ACC5F4PHFN7EL8M";"MEROSHAEXCU0A8S";3652.76;"2022-12-04 04:27:24"
"TXN39XLITQFBLCRVT";"ACCQCG9QGC6FJEL";"MER1LOVSY0LKEBC";1682.79;"2021-05-31 07:01:55"
"TXNB1LDD6CZGQHXLK";"ACCB05VOFKJ010J";"MER3M0FD0GKIJOM";93.43;"2023-03-15 19:22:00"
"TXNN9K54WB1VQ5CJX";"ACCG5QR5TXL7GAY";"MERA856HBRKVAZ5";3747.94;"2022-03-26 13:25:59"
"TXN4XGIZB2NVCFVOF";"ACC9SC0JYZ85WV6";"MERZO91QATL7HBS";2099.36;"2019-10-19 19:11:41"
"TXNGTN0ZRU0L5Z3R5";"ACC678J38OMDDKB";"MER6WL3T56IE9H4";1353.61;"2024-12-02 10:49:29"
"TXNDK65ZCJLPI4PKJ";"ACCL78MBJVB5VZ1";"MERCVA5HPNKL18W";2583.55;"2021-12-25 17:35:00"
"TXNS5RMF4DAV4ZBF7";"ACC7VJZ5PSFUQLN";"MERG0G9Z5WG1O3W";9540.49;"2020-08-21 21:21:52"
"TXN6DNHCTM69TVDBI";"ACCO0JER6BF8WNZ";"MERVLHIDMWHVJTG";3755.07;"2019-02-13 02:05:32"
"TXNI1QOBW4DDRJA27";"ACCIZB6PVJB6AU7";"MER54IVHKO1WA75";7536.25;"2021-01-16 03:01:45"
"TXNA0EXY2E7G2RKNP";"ACCEL99C3HKEBS3";"MERHW5PJC9S6GH0";5219.5;"2019-05-23 05:31:32"
"TXNK1YL7Z1SRAEGII";"ACCJPHC3MMT9K6U";"MER6XP59Z1GYNM7";6085.66;"2020-06-26 22:01:44"
"TXNFVPYAKUC0SNWSR";"ACCF7PKTH3EVXJO";"MERNPCNXJLMH3EY";8114.69;"2023-08-12 19:48:24"
"TXNCWB8EZO6JJ3WSY";"ACCC6KSZLKYDIK1";"MER0SF1P4JFUD0Q";6421.07;"2021-06-30 06:15:13"
"TXN5F2C24ADQRLV8J";"ACCFFPM5PFHX4ZT";"MER9J4N6PWTQOVS";2537.83;"2020-02-13 20:42:12"
"TXNL7Q0H04M78MT46";"ACCLDPVGSDH2MX7";"MERVUDUNAX6KX0N";3660.93;"2024-09-24 18:55:57"
"TXN1MR5HHXD7FUL9V";"ACCUR0PGUA5ID4O";"MERVJM9X1QT20ZI";8187.56;"2024-07-26 13:45:38"
"TXNA99MHGSPNDGYZQ";"ACC7QXZ31IBP6BH";"MEREX9FWBLJZ280";4924.68;"2021-07-06 20:26:56"
"TXNFW08CL2R3E92V4";"ACCGBAXAZ0P5A7E";"MERSMKSGES75LPW";1575.23;"2022-08-25 20:26:07"
"TXNONQV5D4UXE4G7Q";"ACC9QN1XQ6K5J1M";"MERJG5UE1R7UKTQ";1683.28;"2019-12-24 20:17:45"
"TXNKYB5WBXIWVK5S4";"ACCFJ5N6DUHH5DN";"MERZ27S8Y6TVXQT";4182.49;"2025-05-27 11:25:52"
"TXNEO4Q4RFSQQTAZ4";"ACCWO80AOJRSDXP";"MERQ443CKVWLF1X";2427.51;"2020-03-22 19:55:51"
"TXNCPKL9D4VFN0833";"ACC1GX1KCX7IZPV";"MERLAJF1IZK7VX8";9777.33;"2021-04-11 13:13:52"
"TXN9XPM33GB5DOGYO";"ACC01OWVP519WSN";"MEREZFZ5F4QPM3I";9453.28;"2021-07-21 05:18:49"
"TXNJAW0U1R8KWHOXW";"ACCRR7GDTU9G15A";"MERUSCQM8QGI1YF";984.48;"2023-07-07 02:12:25"
"TXNH0M42QPVWSFGOU";"ACCQBRK9P8IDQD6";"MER0BQCIMCP32GN";2234.89;"2022-01-22 23:21:22"
"TXNCU3S3UR6WSIX99";"ACC2FN8W4IQGXN6";"MERV5W3HH6R85HS";6935.35;"2024-12-28 07:39:17"
"TXNA9S7FZBHWFO1BK";"ACC5DUBWBJ78Q0M";"MER6BOZFO788LSB";435.0;"2024-01-14 11:45:54"
"TXN1P3TP9CG3OT3VS";"ACCACK0NI0RTFAE";"MERKS64QT1SK53L";8917.01;"2022-09-15 13:58:44"
"TXN06VIBMSWALCAHP";"ACCO5F9VU40AEYT";"MERLA30QB39AK5E";3039.89;"2022-03-15 15:27:24"
"TXNK40TYA6OKMSV6A";"ACCZ9RSZII081WI";"MERM4RFGJ9XIZIF";1199.33;"2024-03-21 19:30:04"
"TXNF1Z4ZYXHV7PE1Y";"ACCV0ABHUVTPQ40";"MERQKVPA5GPTPA3";628.5;"2020-11-05 20:28:47"
"TXNA8VZ4OF98AXK66";"ACCF4YUS8CA4A87";"MER1XNI0RHIA5K4";1.03;"2024-03-14 20:59:57"
"TXNJQM8Z23CTXYEEF";"ACCA9E0M4NST01K";"MERJ1PAMYV4SYG8";3143.09;"2021-07-22 19:45:59"
"TXNQAPY4QDUBPBMLP";"ACCAKRXSEA53PFS";"MERYM7NWYXTM5IS";7824.68;"2021-01-28 14:44:29"
"TXNUX8HSXA3GL0KAY";"ACCJYS58CRHGUBX";"MERK8WPRI1R92TG";2792.06;"2023-08-06 23:53:04"
"TXNMNYMAAFFU12RQ0";"ACC8EE033D0X581";"MERYM4RQRJ0JXZY";5308.78;"2019-02-18 02:41:27"
"TXNFUL6U4SC8KJS0H";"ACCYNRVZKN08HS9";"MER9KBMNZ0F8U5B";5447.67;"2025-03-13 09:14:54"
"TXNVL7SZ8IBJG9H87";"ACC5TWX7Q1LWINF";"MERE4O99NNJIWME";4855.36;"2021-02-24 18:40:16"
"TXN3TWCZ6GENZUTGP";"ACCAM5EQHIBBXE1";"MER6AI8FMWKHE71";4882.68;"2024-09-25 19:20:00"
"TXNVHMH8N4GR10VS1";"ACCWI3AIQT0K47D";"MERWXNWLBAVMORP";5167.58;"2023-06-10 10:05:00"
"TXNTN5E8SH79FO291";"ACC4HY8L992HUGV";"MER3W787OOTG7GW";5241.07;"2024-03-13 14:28:24"
"TXNDV90XGRAX1KBSH";"ACCR0CD1Z5IQ8N9";"MERENAW2J84TN9R";2259.93;"2023-08-19 05:46:47"
"TXNXDVHKARSE4D0N1";"ACC6BJQNJR991OZ";"MER3Y6Z068E082W";2029.79;"2020-03-12 10:10:33"
"TXNKU19MVTT4QDZ9H";"ACC3MY1N8S7OLWC";"MERFSM9X5VFUG8T";5524.24;"2022-04-10 08:24:18"
"TXNGBU897A5DU2ZA2";"ACCFNQMWSPVRH7X";"MER82TDJGZAWAK6";7718.71;"2021-10-14 10:46:28"
"TXNH1X66KD1NV62E5";"ACCXY0JGVF1959W";"MER9SF4H4T7TJLN";3717.19;"2022-06-02 00:59:01"
"TXNIPLVI3SQM9NCLM";"ACC31WEJYQND3EW";"MERTD9P8JSVE8K1";6934.91;"2022-10-11 16:44:04"
"TXNNTF6I398VT602Z";"ACC8SHXULAXPKQO";"MER06YMPLZWU35D";7342.84;"2019-01-19 20:13:30"
"TXNZW80KFMRO5UDTD";"ACCK61MPJHRNTLW";"MERC62HECXACPY9";6609.26;"2024-08-22 13:14:34"
"TXNOEP2GWM00DRWGK";"ACCA3S8KHSZFI00";"MER45288IEMG7UC";3297.41;"2024-08-01 17:20:55"
"TXNRHDHE898P91JX4";"ACC54ZBLLNJLYMI";"MEREFYGJTQ75LJZ";3253.51;"2022-05-29 13:45:30"
"TXN81BECAS2NZFZ2F";"ACCRK2P20BKALH6";"MERLNT5ME2HD5ZL";8235.21;"2021-01-01 07:50:21"
"TXN3A9FW0W846EG48";"ACCORECBE626JFN";"MERQHDESEASVWOJ";5387.4;"2019-09-15 11:03:03"
"TXNH22B2P9I9Q2CVV";"ACC6JT67FB6S6IY";"MERNCWM69YEKG26";9463.98;"2025-10-07 00:54:17"
"TXN6EMYDXAYUXN21R";"ACC8FQ00SGNHXWJ";"MERNK84A1IL9YQ5";6505.56;"2019-01-19 07:58:30"
"TXN3N7ZJB6P4AKB4I";"ACC5N1QM32VVJO2";"MERRVRIHZEBPEZC";729.15;"2023-04-15 12:07:46"
"TXNRFOKM091JUE8OE";"ACCI8PYQHHAMYLA";"MER0C7ZP8QX7RLA";9019.02;"2020-06-02 17:35:06"
"TXNW2KNTA5Y755CGU";"ACC2MM5XUM8P24K";"MER7M4DC6YLN7OB";8041.69;"2024-11-03 22:30:03"
"TXNGHSMTBPMW1N517";"ACC4NWIMRZIP7XH";"MERHRT04IZK2E9Q";2588.95;"2024-07-21 22:55:45"
"TXNXTQB803DRR8V5F";"ACCK76739L0BFX6";"MERBZHTB6BD6I03";3882.82;"2020-03-10 17:27:35"
"TXNIDB7TPO8J9T66P";"ACCV6DG4W89QEMZ";"MERVTGANQF4FKW8";3968.56;"2022-05-24 08:44:11"
"TXNBLJ4WK67KZY67R";"ACCYNW7KTW7R1CR";"MER4SIO9ZV06NC2";1960.12;"2023-03-18 21:27:35"
"TXNU7CUYFS9BWZW3B";"ACCVZSAY54XEU7B";"MER83LSIRFSB72J";8884.49;"2019-09-29 11:33:45"
"TXN1I383LWVVUITHE";"ACCVABCHZP2CWTD";"MERJF2CWPMQOH4S";6731.54;"2025-12-13 05:39:52"
"TXN9ZHVFJ2TVQ900S";"ACC9ZY7AOER7M50";"MER8W99FEZ66EGR";8502.54;"2019-03-12 07:07:44"
"TXNX87BB852Y1YGRL";"ACCPJNFNM2DV6V2";"MERJCMBSV6ZU94E";2977.05;"2021-10-15 23:36:35"
"TXNQRDXQT01S4MOOE";"ACCB12MFK0511TI";"MER12CW2DSB6MKB";3770.86;"2020-12-17 11:02:09"
"TXNJEONSQMCY69TK8";"ACC99SF16SZG4OJ";"MERK7FS48RLHSWY";5219.43;"2020-07-02 20:48:28"
"TXNUWP50X853HARBJ";"ACCXVHCM4KD1ZI5";"MERIJEW023DX96V";6516.75;"2019-06-17 14:16:42"
"TXNI7W5TIB1RJ1L4T";"ACC4MY21FOULOTP";"MERYO26U3RQOTXQ";658.31;"2025-03-27 13:42:15"
"TXN9KYFT5HJ728W9Y";"ACC91KI720W3NR3";"MERSI0C1VWQS3ZY";2942.0;"2025-12-14 18:12:06"
"TXNUOEKYQ96SY7R2O";"ACCK6RPHL4WEGX6";"MERX8XLUBUQJFZS";1417.19;"2020-02-23 07:39:06"
"TXNQKN7GYS3DPP35A";"ACCC09S3OGPI3C2";"MERIVDUW151OO3Z";7290.85;"2024-04-19 14:50:47"
"TXNKNWSS18GTKMB6S";"ACCCAUJWCQTPVJK";"MEROS2JIBCHNOBH";8452.01;"2024-11-20 12:46:33"
"TXN1BI22I5CKNHAV5";"ACC7LJ2VXO2CLD4";"MERLVXPU1GJXGXI";3623.38;"2021-08-23 22:06:31"
"TXNI79DIJ4XOCVJZC";"ACCN8733IU1K8EZ";"MERWDHAI3Q6VEYM";2560.88;"2020-09-20 13:27:29"
"TXNT1L8YVKSYZR4QL";"ACCB7NBLS0GBL5P";"MER8TJDRC8CU478";6237.65;"2025-07-20 17:33:50"
"TXNFXYLFET2VDQ0ST";"ACC6VWZ2YXSKFNL";"MER5A8V3LWTMKD8";1182.94;"2023-06-08 12:07:41"
"TXNCSHSULFKRXJ48X";"ACCH0TE922F3J93";"MER7XJQWAH186WF";3333.12;"2021-04-12 18:50:53"
"TXN32E9OL5EQPX41B";"ACC2TILHZZZTT85";"MERA35U0ZPPM6WG";9798.77;"2019-02-15 01:37:29"
"TXNCE9LUZN7Q40O2Z";"ACCQ5FGONYMAL3M";"MEROX4JTR2GZDDX";5400.36;"2024-06-12 03:21:41"
"TXN2VLGHVORLACA48";"ACC9N8L3UHYXURG";"MERBC852MP0MF9B";5211.66;"2023-01-20 07:31:50"
"TXNEEYE15BFOYGW1L";"ACCOQTLU9V8O12M";"MERDPNH68WFSU30";7900.23;"2025-05-06 14:22:20"
"TXNS025Y2FIMFCTFU";"ACCAIZSBABQOV32";"MER29RDV8PMQ35K";2961.31;"2021-10-31 22:42:59"
"TXNUZUFQZ4DW0U7FY";"ACCPQFX4ZY45XAP";"MERAZAQH3137GAJ";8981.77;"2020-01-14 12:44:32"
"TXNXKMVS0YBCEFNXI";"ACCSHO07IIAQ7M6";"MERYGL5GLQUUCNT";269.96;"2019-01-03 16:14:20"
"TXNLC7EUFOLS9CIXE";"ACCAAQYZM01LQ65";"MERFSKD29E1PIV8";3291.84;"2023-01-09 14:29:24"
"TXN4WO92BZR5GX9VR";"ACCDKJA4YUYPDFR";"MERNT91QWCRTSYP";7364.66;"2023-04-08 13:27:45"
"TXNZ1WYVIMOIGT51L";"ACCLUJP4DKDVRGH";"MER18UND62YHWUD";7693.03;"2025-05-13 21:11:28"
"TXNMC8UKCPXZZRPY5";"ACCYB9RD0XYAQUI";"MER6XJQQL9JTDV0";4466.34;"2024-08-10 03:01:21"
"TXNNWKPB4RCH3OUUL";"ACCCQD5NP3HEUHE";"MERLBYPKR1ET3FC";6321.9;"2022-01-06 04:17:20"
